"county","tract","state","zcta5","stab","cntyname","zipname","intptlon","intptlat","pop10","afact"
"County code","Tract","State code","ZIP census tabulation area","State abbreviation","County name","ZCTA name","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Total population (2010)","tract to zcta5 allocation factor"
"47037","0107.02","47","37216","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.715112,36.236981,34,0.011206 
"47037","0108.01","47","37115","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.720623,36.275852,5363,1 
"47037","0108.02","47","37115","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.729087,36.251404,3258,0.995113 
"47037","0108.02","47","37216","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.73305,36.238209,16,0.004887 
"47037","0109.01","47","37115","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.745165,36.25932,1287,0.435976 
"47037","0109.01","47","37207","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.766424,36.267876,1665,0.564024 
"47037","0109.03","47","37115","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.750688,36.251814,719,0.14948 
"47037","0109.03","47","37207","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.770688,36.248608,4091,0.85052 
"47037","0109.04","47","37207","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.773235,36.235721,2888,1 
"47037","0110.01","47","37207","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.762529,36.218533,5839,0.98085 
"47037","0110.01","47","37216","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.74916,36.236622,114,0.01915 
"47037","0110.02","47","37216","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.739445,36.226782,2643,1 
"47037","0111.00","47","37216","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.72102,36.223574,3921,1 
"47037","0112.00","47","37216","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.728508,36.211383,4133,1 
"47037","0113.00","47","37207","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.763022,36.20131,5317,1 
"47037","0114.00","47","37206","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.730704,36.193798,1230,0.275723 
"47037","0114.00","47","37216","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.734978,36.200455,3231,0.724277 
"47037","0115.00","47","37206","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.711728,36.195839,34,0.00913 
"47037","0115.00","47","37216","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.71069,36.203875,3690,0.99087 
"47037","0116.00","47","37206","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.716924,36.184681,4722,0.993896 
"47037","0116.00","47","37216","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.705298,36.196053,29,0.006104 
"47037","0117.00","47","37206","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.744006,36.189812,5998,0.992389 
"47037","0117.00","47","37207","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.754678,36.192997,9,0.001489 
"47037","0117.00","47","37216","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.748925,36.199446,37,0.006122 
"47037","0118.00","47","37207","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.764563,36.18616,2673,1 
"47037","0119.00","47","37206","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.75867,36.179518,2429,1 
"47037","0121.00","47","37206","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.738966,36.180432,2431,1 
"47037","0122.00","47","37206","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.741191,36.170738,2056,1 
"47037","0126.00","47","37207","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.77088,36.185807,1999,1 
"47037","0127.01","47","37207","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.801001,36.220222,5150,1 
"47037","0127.02","47","37207","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.797546,36.207432,2223,0.935606 
"47037","0127.02","47","37208","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.812221,36.210674,153,0.064394 
"47037","0128.01","47","37218","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.833619,36.208623,4835,1 
"47037","0128.02","47","37218","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.84503,36.187377,4546,1 
"47037","0130.00","47","37209","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.892191,36.188509,1938,1 
"47037","0131.00","47","37015","TN","Davidson TN","Ashland City, TN",-86.941839,36.250731,394,0.179909 
"47037","0131.00","47","37218","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.898235,36.216912,1796,0.820091 
"47037","0132.01","47","37209","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.883186,36.150706,2936,1 
"47037","0132.02","47","37209","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.869763,36.156833,3287,1 
"47037","0133.00","47","37209","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.852466,36.160317,4004,1 
"47037","0134.00","47","37209","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.839981,36.144571,3746,1 
"47037","0135.00","47","37209","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.829286,36.149408,1936,1 
"47037","0136.01","47","37208","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.819495,36.172712,1082,0.299226 
"47037","0136.01","47","37209","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.830762,36.159468,2534,0.700774 
"47037","0136.02","47","37208","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.823078,36.171821,53,0.025 
"47037","0136.02","47","37209","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.828011,36.166977,2067,0.975 
"47037","0137.00","47","37208","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.813121,36.185529,4674,0.801166 
"47037","0137.00","47","37228","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.804031,36.19026,1160,0.198834 
"47037","0138.00","47","37208","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.814562,36.175941,1623,1 
"47037","0139.00","47","37208","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.805972,36.17616,1646,1 
"47037","0142.00","47","37203","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.800994,36.164844,372,0.165407 
"47037","0142.00","47","37208","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.803685,36.166618,1877,0.834593 
"47037","0143.00","47","37208","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.81461,36.162749,1367,0.752753 
"47037","0143.00","47","37209","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.819413,36.157599,449,0.247247 
"47037","0144.00","47","37203","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.798827,36.160093,1046,0.8368 
"47037","0144.00","47","37208","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.799935,36.163183,204,0.1632 
"47037","0148.00","47","37210","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.76188,36.150825,3127,1 
"47037","0151.00","47","37214","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.677637,36.158839,4026,1 
"47037","0152.00","47","37214","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.690525,36.17378,2578,1 
"47037","0153.00","47","37214","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.687932,36.215513,5804,1 
"47037","0154.01","47","37076","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.600457,36.217936,2222,0.393832 
"47037","0154.01","47","37138","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.601939,36.230325,3420,0.606168 
"47037","0154.02","47","37076","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.632845,36.199057,3969,0.965928 
"47037","0154.02","47","37138","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.62368,36.203761,140,0.034072 
"47037","0154.04","47","37076","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.612515,36.199578,2926,1 
"47037","0154.05","47","37076","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.594624,36.20624,4401,1 
"47037","0155.01","47","37214","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.643214,36.170221,3383,1 
"47037","0155.02","47","37214","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.651798,36.156095,3924,1 
"47037","0156.09","47","37076","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.611324,36.171407,3411,1 
"47037","0156.10","47","37076","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.589629,36.161092,7694,0.983887 
"47037","0156.10","47","37122","TN","Davidson TN","Mount Juliet, TN",-86.564052,36.145471,126,0.016113 
"47037","0156.12","47","37217","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.638535,36.089298,6772,1 
"47037","0156.13","47","37013","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.686202,36.07521,1573,0.252772 
"47037","0156.13","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.684856,36.085431,3485,0.560019 
"47037","0156.13","47","37217","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.666621,36.093179,1165,0.187209 
"47037","0156.14","47","37013","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.658713,36.081647,2732,0.64358 
"47037","0156.14","47","37217","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.656602,36.090084,1513,0.356419 
"47037","0156.15","47","37013","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.672227,36.072626,4775,1 
"47037","0156.17","47","37217","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.608332,36.096556,2368,1 
"47037","0156.18","47","37013","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.615963,36.077392,1982,0.346989 
"47037","0156.18","47","37217","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.620103,36.08244,3730,0.653011 
"47037","0156.19","47","37013","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.594397,36.07711,4639,1 
"47037","0156.20","47","37013","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.61641,36.070341,6764,0.961751 
"47037","0156.20","47","37217","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.628141,36.07337,269,0.038248 
"47037","0156.22","47","37076","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.585627,36.185482,3913,1 
"47037","0156.23","47","37076","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.601468,36.183048,5335,1 
"47037","0156.24","47","37076","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.623329,36.147406,157,0.034819 
"47037","0156.24","47","37214","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.631371,36.145679,4352,0.96518 
"47037","0156.25","47","37214","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.634597,36.13044,4906,1 
"47037","0156.26","47","37013","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.646449,36.071312,5820,1 
"47037","0156.27","47","37013","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.663525,36.063615,2683,1 
"47037","0156.28","47","37013","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.651905,36.054522,3224,1 
"47037","0156.29","47","37013","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.635959,36.052743,4379,1 
"47037","0156.30","47","37013","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.6204,36.042457,3189,1 
"47037","0156.31","47","37013","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.584586,36.047482,8290,0.946563 
"47037","0156.31","47","37076","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.542093,36.11209,454,0.051838 
"47037","0156.31","47","37122","TN","Davidson TN","Mount Juliet, TN",-86.522277,36.138934,14,0.001599 
"47037","0157.00","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.714525,36.107243,266,0.16625 
"47037","0157.00","47","37217","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.701562,36.109682,1334,0.83375 
"47037","0158.02","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.720263,36.121355,499,0.084835 
"47037","0158.02","47","37217","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.71108,36.124163,5383,0.915164 
"47037","0158.03","47","37217","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.715184,36.135132,2771,1 
"47037","0158.04","47","37217","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.701601,36.134298,4294,1 
"47037","0159.00","47","37210","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.745935,36.137633,2864,1 
"47037","0160.00","47","37210","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.762595,36.145354,874,1 
"47037","0161.00","47","37203","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.76725,36.137047,1292,0.631167 
"47037","0161.00","47","37204","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.768328,36.128871,724,0.353688 
"47037","0161.00","47","37210","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.760207,36.136295,31,0.015144 
"47037","0162.00","47","37203","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.783191,36.139182,3037,0.920582 
"47037","0162.00","47","37204","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.781645,36.132673,262,0.079418 
"47037","0163.00","47","37203","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.787781,36.147918,241,0.110096 
"47037","0163.00","47","37212","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.790017,36.141474,1948,0.889904 
"47037","0164.00","47","37203","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.798606,36.144992,101,0.022944 
"47037","0164.00","47","37212","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.796627,36.138976,4301,0.977056 
"47037","0165.00","47","37203","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.806377,36.148267,844,0.188477 
"47037","0165.00","47","37212","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.80363,36.144433,2880,0.643144 
"47037","0165.00","47","37240","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.805258,36.144748,754,0.168379 
"47037","0166.00","47","37203","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.818393,36.144158,2181,0.89532 
"47037","0166.00","47","37212","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.813496,36.142419,255,0.10468 
"47037","0167.00","47","37205","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.827284,36.132921,5309,0.983512 
"47037","0167.00","47","37215","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.822679,36.124288,89,0.016488 
"47037","0168.00","47","37203","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.81915,36.136752,264,0.062947 
"47037","0168.00","47","37212","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.807481,36.134511,3930,0.937053 
"47037","0169.00","47","37204","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.791144,36.119995,21,0.004652 
"47037","0169.00","47","37212","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.80183,36.125072,4493,0.995347 
"47037","0170.00","47","37204","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.783363,36.127899,1751,0.45304 
"47037","0170.00","47","37212","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.791279,36.130952,2114,0.54696 
"47037","0171.00","47","37204","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.781832,36.12253,1749,1 
"47037","0172.00","47","37204","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.7676,36.118518,161,0.120599 
"47037","0172.00","47","37210","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.75071,36.128487,424,0.317603 
"47037","0172.00","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.758792,36.123726,750,0.561798 
"47037","0173.00","47","37210","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.740701,36.119735,3344,0.992874 
"47037","0173.00","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.747236,36.115525,24,0.007126 
"47037","0174.01","47","37210","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.729115,36.114541,1503,0.671582 
"47037","0174.01","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.72797,36.112619,735,0.328418 
"47037","0174.02","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.726,36.101248,5907,1 
"47037","0175.00","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.742647,36.103632,2951,1 
"47037","0177.01","47","37204","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.780416,36.096256,2008,0.964921 
"47037","0177.01","47","37220","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.780913,36.08811,73,0.035079 
"47037","0177.02","47","37204","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.797036,36.100714,2773,0.632816 
"47037","0177.02","47","37215","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.804845,36.102743,1609,0.367184 
"47037","0178.00","47","37204","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.783835,36.110478,2537,0.4931 
"47037","0178.00","47","37215","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.804275,36.114521,2608,0.5069 
"47037","0179.01","47","37205","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.84156,36.113832,205,0.046016 
"47037","0179.01","47","37215","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.826334,36.10705,4250,0.953984 
"47037","0179.02","47","37205","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.843345,36.099026,77,0.017799 
"47037","0179.02","47","37215","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.823941,36.095761,4249,0.982201 
"47037","0180.00","47","37205","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.840037,36.124003,2305,0.486082 
"47037","0180.00","47","37215","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.821679,36.120887,2437,0.513918 
"47037","0181.01","47","37209","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.868535,36.143448,4700,1 
"47037","0181.02","47","37205","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.864885,36.127842,2795,0.792009 
"47037","0181.02","47","37209","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.869201,36.135971,734,0.207991 
"47037","0182.01","47","37205","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.89254,36.115667,2793,0.944219 
"47037","0182.01","47","37209","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.887901,36.136968,165,0.055781 
"47037","0182.02","47","37205","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.903558,36.099643,1888,0.291088 
"47037","0182.02","47","37209","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.922358,36.097679,1039,0.160191 
"47037","0182.02","47","37221","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.912127,36.090659,3559,0.54872 
"47037","0182.03","47","37205","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.87617,36.109945,1434,1 
"47037","0183.01","47","37143","TN","Davidson TN","Pegram, TN",-87.005067,36.111148,419,0.056868 
"47037","0183.01","47","37209","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.925149,36.13293,4307,0.584555 
"47037","0183.01","47","37221","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.981742,36.09175,2642,0.358577 
"47037","0183.02","47","37064","TN","Davidson TN","Franklin, TN",-87.030598,35.997974,59,0.022256 
"47037","0183.02","47","37143","TN","Davidson TN","Pegram, TN",-87.027033,36.094054,4,0.001509 
"47037","0183.02","47","37221","TN","Davidson TN","Nashville-Davidson metropolitan governme",-87.010942,36.069768,2588,0.976235 
"47037","0184.01","47","37209","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.926274,36.100197,1615,0.269526 
"47037","0184.01","47","37221","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.934611,36.082447,4377,0.730474 
"47037","0184.04","47","37205","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.890497,36.082406,2084,0.472884 
"47037","0184.04","47","37221","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.913792,36.069959,2323,0.527116 
"47037","0184.05","47","37221","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.941989,36.052257,4760,1 
"47037","0184.07","47","37221","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.96648,36.063346,3813,1 
"47037","0184.08","47","37221","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.965766,36.047953,3417,1 
"47037","0184.09","47","37221","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.957621,36.070066,4010,1 
"47037","0184.10","47","37221","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.938576,36.072049,2770,1 
"47037","0185.00","47","37205","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.862478,36.098867,5117,0.960398 
"47037","0185.00","47","37215","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.858393,36.084318,211,0.039602 
"47037","0186.01","47","37205","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.850339,36.088622,50,0.021872 
"47037","0186.01","47","37215","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.851904,36.073948,2000,0.87489 
"47037","0186.01","47","37221","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.88825,36.049676,236,0.103237 
"47037","0186.02","47","37027","TN","Davidson TN","Brentwood, TN",-86.829016,36.048689,523,0.125782 
"47037","0186.02","47","37215","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.827983,36.068799,3635,0.874218 
"47037","0187.00","47","37027","TN","Davidson TN","Brentwood, TN",-86.804556,36.050954,668,0.198691 
"47037","0187.00","47","37215","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.807054,36.077759,41,0.012195 
"47037","0187.00","47","37220","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.78766,36.07224,2653,0.789114 
"47037","0188.01","47","37027","TN","Davidson TN","Brentwood, TN",-86.753084,36.046023,366,0.067008 
"47037","0188.01","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.749761,36.063099,2053,0.37587 
"47037","0188.01","47","37220","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.759093,36.060226,3043,0.557122 
"47037","0188.03","47","37027","TN","Davidson TN","Brentwood, TN",-86.768914,36.040625,3149,1 
"47037","0188.04","47","37027","TN","Davidson TN","Brentwood, TN",-86.754689,36.030821,4562,0.93714 
"47037","0188.04","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.74582,36.038692,306,0.062859 
"47037","0189.01","47","37204","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.757499,36.082198,45,0.016772 
"47037","0189.01","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.739494,36.081448,2638,0.983228 
"47037","0189.02","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.741969,36.075959,2437,0.993073 
"47037","0189.02","47","37220","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.758576,36.076531,17,0.006927 
"47037","0189.04","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.727044,36.067881,3844,1 
"47037","0189.05","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.737147,36.057546,2898,1 
"47037","0190.03","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.705488,36.078308,5032,1 
"47037","0190.04","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.716321,36.071584,4407,1 
"47037","0190.05","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.713253,36.084516,3172,1 
"47037","0190.06","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.715708,36.090474,5473,1 
"47037","0191.05","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.722766,36.050477,5502,1 
"47037","0191.06","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.736885,36.046457,3710,1 
"47037","0191.08","47","37013","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.690852,36.066771,1020,0.314039 
"47037","0191.08","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.693468,36.068068,2228,0.68596 
"47037","0191.09","47","37013","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.689626,36.059029,4285,0.913256 
"47037","0191.09","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.689432,36.062746,407,0.086743 
"47037","0191.10","47","37013","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.697192,36.050581,887,0.236596 
"47037","0191.10","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.704892,36.051274,2862,0.763403 
"47037","0191.11","47","37013","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.680881,36.049218,4163,1 
"47037","0191.12","47","37013","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.690497,36.034676,2656,0.678936 
"47037","0191.12","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.706792,36.04065,1256,0.321063 
"47037","0191.14","47","37013","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.686639,36.014568,6617,0.701771 
"47037","0191.14","47","37027","TN","Davidson TN","Brentwood, TN",-86.691908,36.003725,271,0.028741 
"47037","0191.14","47","37135","TN","Davidson TN","Nolensville, TN",-86.653046,35.984694,586,0.062149 
"47037","0191.14","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.704293,36.019264,1955,0.207339 
"47037","0191.15","47","37027","TN","Davidson TN","Brentwood, TN",-86.697627,36.000906,36,0.009852 
"47037","0191.15","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.725071,36.017073,3618,0.990148 
"47037","0191.16","47","37211","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.724154,36.033481,6340,1 
"47037","0191.17","47","37013","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.643496,36.012767,3948,1 
"47037","0191.18","47","37013","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.667322,36.040284,4780,1 
"47037","0192.00","47","37206","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.751626,36.170462,3497,1 
"47037","0193.00","47","37206","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.759529,36.167434,3302,0.937269 
"47037","0193.00","47","37207","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.774918,36.177158,3,0.000852 
"47037","0193.00","47","37213","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.769617,36.169674,218,0.061879 
"47037","0194.00","47","37201","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.780778,36.173543,189,0.051937 
"47037","0194.00","47","37208","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.794226,36.177777,3388,0.931025 
"47037","0194.00","47","37219","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.782518,36.170445,62,0.017038 
"47037","0195.00","47","37201","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.77793,36.165727,1948,0.329276 
"47037","0195.00","47","37203","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.782881,36.153226,2505,0.423428 
"47037","0195.00","47","37210","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.768843,36.154715,136,0.022988 
"47037","0195.00","47","37212","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.797649,36.148345,227,0.038371 
"47037","0195.00","47","37219","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.781484,36.164182,1100,0.185936 
"47037","0196.00","47","37210","TN","Davidson TN","Nashville-Davidson metropolitan governme",-86.710231,36.153871,3764,1 
"47039","9550.01","47","38341","TN","Decatur TN","Holladay, TN",-88.124798,35.802703,412,0.216386 
"47039","9550.01","47","38363","TN","Decatur TN","Parsons, TN",-88.133561,35.719263,1003,0.526785 
